gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3418869045	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves						CLASS	Aves	Aves Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.598104	15.199333							2016-08-14T00:00:00	14	8	2016	212		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:14047		Norbert Teufelbauer (BirdLife Austria)		CC_BY_4_0					2023-01-25T09:13:42.613Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869044	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		SPECIES	Bufo bufo (Linnaeus, 1758)	Bufo bufo Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.189662	16.535862							2016-08-14T00:00:00	14	8	2016	5217160	5217160	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:14045				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869043	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela	Mustela vison		SPECIES	Neovison vison (Schreber, 1777)	Neovison vison Schreber, 1777		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.337252	16.052608							2020-09-02T00:00:00	2	9	2020	2433652	5218823	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:265419				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869042	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.81082	16.546204							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:965				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869041	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus			GENUS	Corvus Linnaeus, 1758	Corvus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.206686	16.222166							2018-07-25T00:00:00	25	7	2018	2482468		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:40303				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869040	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Oryctolagus	Oryctolagus cuniculus		SPECIES	Oryctolagus cuniculus (Linnaeus, 1758)	Oryctolagus cuniculus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.31153	16.056695							2018-08-08T00:00:00	8	8	2018	2436940	2436940	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:41643				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869039	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.794634	16.511233							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:966				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869038	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela	Mustela erminea		SPECIES	Mustela erminea Linnaeus, 1758	Mustela erminea Linnaeus, 1758		CH	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.214004	8.66915							2020-07-07T00:00:00	7	7	2020	5219019	5219019	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:241463				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869037	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus			GENUS	Microtus Schrank, 1798	Microtus Schrank, 1798		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.746978	16.436384							2014-07-23T00:00:00	23	7	2014	2438591		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:979		Stefan Resch (apodemus OG)		CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869036	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.813399	16.549766							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:964				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869035	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.793261	16.500531							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:967				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869034	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Mephitis	Mephitis mephitis		SPECIES	Mephitis mephitis (Schreber, 1776)	Mephitis mephitis Schreber, 1776		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.131567	-67.069435							2019-05-26T00:00:00	26	5	2019	5219380	5219380	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:108911				CC_BY_4_0					2023-01-25T09:13:42.612Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869033	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.792314	16.500113							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:968				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869032	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus			GENUS	Rattus Fischer, 1803	Rattus Fischer von Waldheim, 1803		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.271331	16.069346							2020-09-02T00:00:00	2	9	2020	2439223		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:265413				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869031	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela	Mustela nivalis		SPECIES	Mustela nivalis Linnaeus, 1766	Mustela nivalis Linnaeus, 1766		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.250909	16.092983							2018-07-25T00:00:00	25	7	2018	5218987	5218987	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:40307				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869030	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.77468	16.486632							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:969				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869029	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.443206	16.164879							2018-05-06T00:00:00	6	5	2018	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:30982				CC_BY_4_0					2023-01-25T09:13:42.612Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869028	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia						CLASS	Mammalia	Mammalia Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.248452	16.558471							2019-08-10T00:00:00	10	8	2019	359		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:138762				CC_BY_4_0					2023-01-25T09:13:42.612Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869027	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.238682	16.67056							2019-08-10T00:00:00	10	8	2019	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:138765				CC_BY_4_0					2023-01-25T09:13:42.612Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869026	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus philomelos		SPECIES	Turdus philomelos C.L.Brehm, 1831	Turdus philomelos Brehm, 1831		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.774563	16.486124							2014-07-23T00:00:00	23	7	2014	7901064	7901064	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:970		Norbert Teufelbauer (BirdLife Austria)		CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869025	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.77125	16.474521							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:972				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869024	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.609856	15.163759							2016-08-15T00:00:00	15	8	2016	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:14050				CC_BY_4_0					2023-01-25T09:13:42.611Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869023	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.766997	16.46253							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:973				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869022	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.757555	16.44928							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:975				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869021	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.774002	16.481981							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:971				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869020	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-41.306972	174.788138							2017-01-31T00:00:00	31	1	2017	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:16682				CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869019	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.76058	16.454							2014-07-23T00:00:00	23	7	2014	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:974				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869018	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.754909	16.445396							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:976				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869017	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.752057	16.438133							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:978				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869016	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufotes	Bufotes viridis		SPECIES	Bufotes viridis (Laurenti, 1768)	Bufotes viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.754423	16.444795							2014-07-23T00:00:00	23	7	2014	9529916	9529916	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:977				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869015	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves						CLASS	Aves	Aves Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.334006	16.027703							2019-06-07T00:00:00	7	6	2019	212		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:113472				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869014	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-41.335481	174.760222							2017-01-30T00:00:00	30	1	2017	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:16686				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869013	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Columbiformes	Columbidae				FAMILY	Columbidae	Columbidae Leach, 1820		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.549635	13.299427							2018-04-21T00:00:00	21	4	2018	5233		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:28661				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869012	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura					ORDER	Anura	Anura Fischer von Waldheim, 1813		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.414156	10.379562							2018-10-20T00:00:00	20	10	2018	952		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:54963				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869011	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Piciformes	Picidae	Picus	Picus viridis		SPECIES	Picus viridis Linnaeus, 1758	Picus viridis Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.332531	16.027665							2019-06-07T00:00:00	7	6	2019	2478523	2478523	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:113471				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869010	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves						CLASS	Aves	Aves Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.333481	16.027639							2019-06-07T00:00:00	7	6	2019	212		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:113470				CC_BY_4_0					2023-01-25T09:13:42.611Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869009	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia						CLASS	Mammalia	Mammalia Linnaeus, 1758		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.466337	10.270952							2018-10-20T00:00:00	20	10	2018	359		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:54964				CC_BY_4_0					2023-01-25T09:13:42.611Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869008	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Columbiformes	Columbidae				FAMILY	Columbidae	Columbidae Leach, 1820		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.492084	10.208074							2019-06-30T00:00:00	30	6	2019	5233		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:124118				CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869007	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.784075	16.85857							2019-09-16T00:00:00	16	9	2019	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:149436				CC_BY_4_0					2023-01-25T09:13:42.611Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869006	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Felidae	Felis	Felis catus		SPECIES	Felis catus Linnaeus, 1758	Felis catus Linnaeus, 1758		BG	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	42.496555	25.980067							2020-08-09T00:00:00	9	8	2020	2435035	2435035	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:254755				CC_BY_4_0					2023-01-25T09:13:42.610Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869005	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia	domestica	VARIETY	Columba livia var. domestica J.F.Gmelin, 1789	Columba livia domestica Gmelin, 1789		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-41.302243	174.820684							2017-01-31T00:00:00	31	1	2017	10729360	2495414	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:16685				CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869004	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia	domestica	VARIETY	Columba livia var. domestica J.F.Gmelin, 1789	Columba livia domestica Gmelin, 1789		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.536059	13.25664							2018-08-08T00:00:00	8	8	2018	10729360	2495414	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:41658		Norbert Teufelbauer (BirdLife Austria)		CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869003	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Procyon	Procyon lotor		SPECIES	Procyon lotor (Linnaeus, 1758)	Procyon lotor Linnaeus, 1758		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.252635	-66.093503							2018-08-08T00:00:00	8	8	2018	5218786	5218786	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:41661				CC_BY_4_0					2023-01-25T09:13:42.610Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869002	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.76508	16.798388							2018-08-03T00:00:00	3	8	2018	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:41653				CC_BY_4_0					2023-01-25T09:13:42.609Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869001	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-41.307568	174.817967							2017-01-31T00:00:00	31	1	2017	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:16684				CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869000	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Charadriiformes	Laridae				FAMILY	Laridae	Laridae Rafinesque, 1815		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-41.294434	174.835771							2017-01-31T00:00:00	31	1	2017	9316		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:16683				CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418868999	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.598599	14.245433							2020-09-26T00:00:00	26	9	2020	2431776	2431776	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:278717				CC_BY_4_0					2023-01-25T09:13:42.610Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418868998	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura					ORDER	Anura	Anura Fischer von Waldheim, 1813		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.393291	10.40344							2018-08-18T00:00:00	18	8	2018	952		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:42982				CC_BY_4_0					2023-01-25T09:13:42.609Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
